ch_id,ch_name,pmt,spe_mean,spe_width,chi2,dof,spe_mean_err,spe_width_err,HV
101,adc_b1_ch1,bt_p1,1.2862597628459274,1.2330735413010723,26.381679379748295,34,0.1581195182907682,0.19481069492058584,1900
102,adc_b1_ch2,bt_p2,1.6,1.0,-1.0,-1,-1.0,-1.0,1950
103,adc_b1_ch3,bt_p3,1.7006489563438394,0.6875704658864461,32.899473157684994,27,0.03382550288665566,0.043489585405263494,2000
104,adc_b1_ch4,bt_p4,0.9562302279877879,0.6145841450124427,19.57057231585177,27,0.03288170583165416,0.01874798188484604,2200
105,adc_b1_ch5,bt_p5,2.095573085118664,0.9786761330046841,24.999097208823546,27,0.10395164905180466,0.12318641577199074,1950
106,adc_b1_ch6,bt_p6,1.4321349144832407,0.8409249485343276,20.98598512974676,24,0.1268392633952321,0.08898781162997965,1800
107,adc_b1_ch7,bt_p7,1.4652920593584637,0.6390528857117802,37.16621447356164,27,0.03802311856944951,0.03935940502967874,2100
108,adc_b1_ch8,bt_p8,1.4787676550928834,0.7114635980643246,22.376751431089104,27,0.03547425235734165,0.04113447733121857,2100
109,adc_b1_ch9,bt_p9,1.4730770351143738,0.6739759777738697,27.073488271285214,27,0.02441707359464498,0.026328497949749202,2125
110,adc_b1_ch10,bt_p10,1.9414558153988373,0.6970996675203873,23.227879770904483,27,0.021234059230927405,0.02820474406764346,1975
111,adc_b1_ch11,bt_p11,1.555188044141753,0.6983627933743228,21.470255406766025,27,0.025209731785588455,0.031120221410014883,2000
112,adc_b1_ch12,bt_p12,1.544139364214245,0.6385011045860626,27.742490079865004,27,0.01894767465600323,0.02132458528925797,1900
113,adc_b1_ch13,bt_p13,1.432985592797267,0.986345513381771,18.517885716625916,29,0.051473054122082786,0.07643177828140478,2125
114,adc_b1_ch14,bt_p14,1.5404272567622825,0.6405986999304843,31.923286509611575,27,0.028521955073089474,0.03246147777691714,2000
115,adc_b1_ch15,bt_p15,1.6425092305761293,0.8613494891964008,57.09438539869513,27,0.04019707376093674,0.06295405644111822,2025
200,adc_b2_ch0,bt_p16,1.6924967958513994,0.7748590233467205,33.16110711925866,27,0.01934422963153352,0.02803676736982717,1900
201,adc_b2_ch1,bt_p17,1.6423243251853417,1.0057066715416514,31.02722364117731,27,0.04172788507121986,0.07574988470008888,2125
202,adc_b2_ch2,bt_p18,1.6175464757995557,0.7244364237311856,30.579530456268152,27,0.024536622234921344,0.03280251736748859,2150
