ch_id,ch_name,pmt,spe_mean,spe_width,chi2,dof,spe_mean_err,spe_width_err,HV
101,adc_b1_ch1,bt_p1,1.5038467792465406,1.1446850471712842,41.398687401500254,34,0.12396430848738027,0.17344853640468078,1900
102,adc_b1_ch2,bt_p2,1.4255136969046258,0.7465038689358311,20.804351752275913,27,0.03630724621914292,0.04041193520363269,1950
103,adc_b1_ch3,bt_p3,1.7465969997380142,0.6382019310228383,33.087078313821245,27,0.028681241315220783,0.03501067096530659,2000
104,adc_b1_ch4,bt_p4,1.0285867995439684,0.6310931255683289,23.1343582338793,27,0.03182775567778124,0.020229726876636447,2200
105,adc_b1_ch5,bt_p5,1.9401340989430755,0.8540820329957438,32.29516098487969,27,0.06260932565801165,0.08500897016732537,1950
106,adc_b1_ch6,bt_p6,1.586672793793265,0.708408863015423,40.03336577831519,27,0.038580824280934775,0.05096618805976142,1800
107,adc_b1_ch7,bt_p7,1.4779950445481655,0.6781109818578321,38.351485985950355,27,0.040853971369496075,0.043799845657586434,2100
108,adc_b1_ch8,bt_p8,1.4912290414723641,0.7944788163658718,26.39649585505046,27,0.04563436884589535,0.05831529346351473,2100
109,adc_b1_ch9,bt_p9,1.4627071220003256,0.7282479136973685,21.45623619630362,27,0.02385859053734031,0.027453917492107384,2125
110,adc_b1_ch10,bt_p10,1.896309643521224,0.7002650012216699,32.13375727908463,27,0.024485010777753002,0.030823442746363505,1975
111,adc_b1_ch11,bt_p11,1.6094199209295148,0.6770668673523291,24.179361313842936,27,0.02258497039759602,0.027917022047125036,2000
112,adc_b1_ch12,bt_p12,1.5317367024202282,0.635507270966914,27.97737479325807,27,0.018590898230518717,0.021009490221978164,1900
113,adc_b1_ch13,bt_p13,1.2819297962663698,0.8923135208036084,28.656883472513783,29,0.06320413651354385,0.06984001144002176,2125
114,adc_b1_ch14,bt_p14,1.575598321065323,0.583740451996418,18.06987341371884,27,0.01660669494500208,0.01769453385327345,2000
115,adc_b1_ch15,bt_p15,1.6826713807893896,0.858736115202114,43.97085488953195,27,0.0316743235121945,0.05123962233150424,2025
200,adc_b2_ch0,bt_p16,1.7528959920707212,0.7419981551558367,33.93402705994608,27,0.017665376597507054,0.024692408645382243,1900
201,adc_b2_ch1,bt_p17,1.6372353003568327,1.2365385847603967,34.05093738307992,27,0.06325410327525582,0.14510449994985528,2125
202,adc_b2_ch2,bt_p18,1.6501024230783932,0.7066659391071427,30.560354803889116,27,0.021761229394242583,0.02894512067513393,2150
203,adc_b2_ch3,bt_p19,1.3787016198855861,0.504472587819485,20.533321278430417,25,0.015031351000315251,0.014730557082377783,1900
204,adc_b2_ch4,bt_p20,1.474873274571095,0.6953976680053743,20.25844581587841,27,0.020289737684779232,0.02244424334187975,2100
205,adc_b2_ch5,bt_p21,1.4345383883069294,0.6199209306055304,27.612933040094514,27,0.0351168491638147,0.03354366697668007,2000
206,adc_b2_ch6,bt_p22,1.555240931752113,0.5728363110995113,21.62275265566199,27,0.01918195500922673,0.019992236656124283,1800
207,adc_b2_ch7,bt_p23,1.452570135009982,0.7697085524911456,30.894082586683876,27,0.053531789171694724,0.06370251957438422,1925
208,adc_b2_ch8,bt_p24,1.5411364698494356,1.057110380951944,25.778487424351095,27,0.06384335708477036,0.11132565328230248,2050
209,adc_b2_ch9,bt_p25,1.7883225934632259,0.7438314325647722,31.525062620620783,27,0.043034994830287256,0.05872066669472454,2000
210,adc_b2_ch10,bt_p26,1.4940867847683716,0.6137504507446699,18.605638017168793,27,0.0230229022991744,0.023883169285285794,1850
211,adc_b2_ch11,bt_p27,1.3592062998651917,0.5418979166242712,13.893775652087,27,0.012074243409962932,0.010257188790530173,1850
212,adc_b2_ch12,bt_p28,1.579908689257187,0.8497143177232939,16.589621420447035,27,0.022671110247093233,0.03432367646739633,2050
213,adc_b2_ch13,bt_p29,1.8172812227518806,0.7215367899251663,44.30437590920875,27,0.024552168994344228,0.032589365851373155,2000
214,adc_b2_ch14,bt_p30,1.5495033998757046,0.5327995402965369,45.958339049526955,27,0.03012292477015598,0.029250039799923695,2025
300,adc_b3_ch0,b1_p1,1.5083656362830102,0.6963263012561131,16.739066927137102,27,0.019745202612714813,0.022345739987009994,2075
301,adc_b3_ch1,b1_p2,1.2302018347359176,0.6020692562343963,35.59231342410001,26,0.02277409888626428,0.02164677733315004,2225
302,adc_b3_ch2,b1_p3,1.3338579484823223,0.5440504818190286,18.538006509837214,27,0.02536184605850149,0.02081934443153312,2075
303,adc_b3_ch3,b1_p4,1.627039030025061,0.7504012778074073,35.24468275218542,27,0.045380571057667574,0.06485026165796211,1950
304,adc_b3_ch4,b2_p1,1.3619991962632014,0.5312101272626231,35.368800092542166,27,0.02024560279778526,0.017017949019983273,2225
305,adc_b3_ch5,b2_p2,1.6671491412830077,0.7482559704811181,39.53271474446344,27,0.01696546504810615,0.023770312835079955,2225
306,adc_b3_ch6,b2_p3,1.3669496724127643,0.4820274135841329,35.53328525518343,27,0.0156342451378973,0.013515415392505645,1950
307,adc_b3_ch7,b2_p4,1.4773253923683154,0.5505516780331957,30.124703989029655,22,0.022634653040243077,0.024051031070839588,1850
308,adc_b3_ch8,b3_p1,1.2403448730547717,0.4656194254523954,14.389352694837132,23,0.011341706982116024,0.009967323551549218,1975
309,adc_b3_ch9,b3_p2,1.5255438224323616,0.6413248117315653,36.66114278767377,27,0.020120332547232354,0.022004367601932504,1900
310,adc_b3_ch10,b3_p3,1.491935544694202,0.6863791212750038,38.50417254498449,27,0.021690550910071788,0.02500299475183471,2075
311,adc_b3_ch11,b3_p4,1.6263504037670324,0.6956458782592865,28.011177672795533,27,0.01759746414313112,0.0228693581074753,2000
312,adc_b3_ch12,b4_p1,1.2158044530644452,0.5194114339423752,29.083731397017587,25,0.03472381410835673,0.02733299104536843,2100
313,adc_b3_ch13,b4_p2,1.5488547403001487,0.7542644841693315,31.217821234280056,27,0.03056063496596305,0.03981072747771161,1950
314,adc_b3_ch14,b4_p3,1.6570146437712934,0.6500643004745371,22.537855067426367,27,0.021257377836337302,0.026211750704592113,2025
315,adc_b3_ch15,b4_p4,1.2272064472725757,0.5567681908055842,12.220155089921612,21,0.025085439657193467,0.028113595484639174,2250
