ch_id,ch_name,pmt,spe_mean,spe_width,chi2,dof,spe_mean_err,spe_width_err,HV
101,adc_b1_ch1,bt_p1,1.0567813399797368,0.5289277055521538,34.2372138532887,28,"[0.05750586681916614, 0.059105240174214924]","[0.033840848836977855, 0.04481713178910984]",2100
102,adc_b1_ch2,bt_p2,0.9454162564781234,0.4066553824921327,51.47212109387907,27,"[0.030745463547281915, 0.044064995336646096]","[0.029852585528101327, 0.03542473722301609]",1870
103,adc_b1_ch3,bt_p3,0.9970018556248051,0.416582719921017,58.42586100699282,28,"[0.04055868515031158, 0.036383100371423116]","[0.028140437333531887, 0.04105694256545789]",1850
104,adc_b1_ch4,bt_p4,0.975794339138197,0.3666915308575196,55.425568086772365,28,"[0.024704714214940693, 0.03554156610739778]","[0.026079547505598488, 0.032592440296097536]",2200
105,adc_b1_ch5,bt_p5,1.0204230557777139,0.46503868508197743,24.90786998833894,28,"[0.04698257076754797, 0.04968151052605152]","[0.033173459667331595, 0.043022606623108306]",1790
106,adc_b1_ch6,bt_p6,0.9984568952835113,0.444888726801386,47.83192994453203,27,"[0.045431751453535174, 0.05746517018698949]","[0.036067105186397774, 0.04669783861796173]",1680
107,adc_b1_ch7,bt_p7,0.9865992617885342,0.43215002433251354,33.633904892065075,27,"[0.058276760362146574, 0.062447661340516936]","[0.039940379293549044, 0.060658997708660733]",2000
108,adc_b1_ch8,bt_p8,0.9490022879791581,0.4267869577160067,29.88723608789115,28,"[0.061563028342382364, 0.05458882794792996]","[0.044068410383059975, 0.057353404794385776]",1960
109,adc_b1_ch9,bt_p9,0.9481229550991892,0.3932602510943107,67.64417327517847,28,"[0.0347381142285319, 0.0522206468386317]","[0.03697016001879955, 0.04426698108402605]",2010
110,adc_b1_ch10,bt_p10,0.9839422575964479,0.3331043816271032,45.97595927344933,27,"[0.02183258486409445, 0.03355824387720652]","[0.02329433259577962, 0.03261613184968748]",1800
111,adc_b1_ch11,bt_p11,0.9835557369699853,0.4034605501431653,100.3243942444701,28,"[0.024483538789187187, 0.048600651769990066]","[0.029876618192211657, 0.03419835443184338]",1850
112,adc_b1_ch12,bt_p12,1.0000628716441875,0.374104590994182,48.06424202395285,28,"[0.031004920600564256, 0.04105661794472626]","[0.029723550496012885, 0.04050097767797428]",1780
113,adc_b1_ch13,bt_p13,1.008267310380841,0.4335039834530186,37.354295454481125,28,"[0.0480424403505475, 0.059052311199623286]","[0.036691995181486414, 0.05514713607861049]",1930
114,adc_b1_ch14,bt_p14,1.0161846691245857,0.40972785530980416,31.16892600011275,27,"[0.06074214348882134, 0.05437654782776291]","[0.03968113247148619, 0.06235070649726382]",1900
115,adc_b1_ch15,bt_p15,0.977260638013683,0.4321252459845736,28.39736676734603,27,"[0.054352010531588224, 0.05491445362034297]","[0.039410592578884796, 0.051556202672628504]",1880
200,adc_b2_ch0,bt_p16,0.9956683208765525,0.4279321379440289,55.672608150255634,28,"[0.03234485756989891, 0.04071995154067942]","[0.027614212209553457, 0.035554359300311866]",1750
201,adc_b2_ch1,bt_p17,0.9685957347388098,0.4906190848096426,43.553488107565094,28,"[0.05255716741363625, 0.06372443151016915]","[0.036989576691352, 0.04952156442284833]",1940
202,adc_b2_ch2,bt_p18,0.9758666917221058,0.38621893242292177,42.65047476287913,27,"[0.03282155136918086, 0.03556539870638453]","[0.025936119409077085, 0.037875809916414205]",2000
203,adc_b2_ch3,bt_p19,0.996628672068847,0.37214374292540936,41.334574884336554,28,"[0.028408756728745543, 0.03414585542405002]","[0.025229410550195175, 0.036404625486675946]",1820
204,adc_b2_ch4,bt_p20,1.0218965400357367,0.49001530078815536,23.671515486408605,27,"[0.06388636959247629, 0.07183088318266573]","[0.0420433965504729, 0.054500145377271325]",2010
