ch_id,ch_name,pmt,spe_mean,spe_width,chi2,dof,spe_mean_err,spe_width_err,HV
103,adc_b1_ch3,bt_p3,1.704241270815026,0.6566772821309514,34.24330259237342,27,0.03372243573300813,0.040665857720218836,2000
104,adc_b1_ch4,bt_p4,1.282940709528194,0.6552188974441642,28.830808449076514,27,0.02793177602157289,0.02410220315950658,2200
105,adc_b1_ch5,bt_p5,1.814593820219655,0.966780652935325,30.796191805440326,27,0.0663313386057318,0.11638261168387183,1950
106,adc_b1_ch6,bt_p6,1.6140839386372559,0.6288005032710534,15.396879525144241,27,0.021240472745418754,0.024596215838210832,1800
107,adc_b1_ch7,bt_p7,1.3858998070399586,0.6914073446623746,28.854391793790256,27,0.04663732513622105,0.046560788152211756,2100
108,adc_b1_ch8,bt_p8,1.3908852636944768,0.7800079915314196,22.180510383461968,27,0.051894445420567634,0.05636628461938939,2100
109,adc_b1_ch9,bt_p9,1.4113550918786195,0.6901062743627198,35.34713542184075,27,0.036227810586193315,0.037538012144562226,2125
110,adc_b1_ch10,bt_p10,1.9378458370467337,0.6236983085161691,44.807615837357666,27,0.027637324897524015,0.03270318718395829,1975
111,adc_b1_ch11,bt_p11,1.4859163885649544,0.6992935569784915,33.66633371332548,27,0.03784807833611133,0.04433191624773592,2000
112,adc_b1_ch12,bt_p12,1.5428002606843996,0.623261223114321,29.426296747745297,27,0.020076337584582684,0.02271637281214035,1900
113,adc_b1_ch13,bt_p13,1.4473823544960343,0.9500719477297966,21.477727543667967,27,0.06929569480444475,0.09520774879146489,2125
114,adc_b1_ch14,bt_p14,1.5832591338113022,0.6340865450895559,18.011818805724342,27,0.021949810075419168,0.025513334219196403,2000
115,adc_b1_ch15,bt_p15,1.5905569801267607,0.8096486531673743,58.24582441097272,27,0.03992508509520646,0.05594845595443528,2025
200,adc_b2_ch0,bt_p16,1.6833017764054998,0.7624401679043431,28.821919317936295,27,0.020672864956100146,0.02974850414359758,1900
201,adc_b2_ch1,bt_p17,1.599561674298799,1.1636057059443556,29.33316567066085,27,0.054583021149154476,0.11474605686240257,2125
202,adc_b2_ch2,bt_p18,1.6785980699535907,0.7165941191777313,23.35887011643649,27,0.024430622585066942,0.03221411210771645,2150
203,adc_b2_ch3,bt_p19,1.3090373818196694,0.48787273465122183,27.410546495113255,27,0.023357988238682056,0.019157744497949783,1900
204,adc_b2_ch4,bt_p20,1.4561950642398598,0.7975026892047394,34.43174795148464,27,0.03691884851671237,0.04562871006677712,2100
205,adc_b2_ch5,bt_p21,1.4095108666327165,0.668527263959473,38.45023891860771,27,0.024654469609845072,0.025178684527727622,2000
206,adc_b2_ch6,bt_p22,1.6197966034205846,0.5788756920994695,34.92577050393988,27,0.025228504090492865,0.027703195421074096,1800
207,adc_b2_ch7,bt_p23,1.5116931533371678,0.7446815364066361,16.3120956616142,27,0.016169632140174448,0.020128853502899464,1925
208,adc_b2_ch8,bt_p24,1.5797342051303136,0.9672984884105826,31.73929190374797,27,0.0574278389856674,0.09678760956027752,2050
209,adc_b2_ch9,bt_p25,1.825141392731181,0.7766444109107354,32.593239711752375,27,0.049662182856183505,0.07074032367065537,2000
210,adc_b2_ch10,bt_p26,1.4125099473699665,0.5953339753892016,34.75993377863405,27,0.036999801094511446,0.03543913370639436,1850
211,adc_b2_ch11,bt_p27,1.4475440231265275,0.5450211751878211,22.23512942870843,27,0.01393670564238461,0.012876784066136373,1850
212,adc_b2_ch12,bt_p28,1.540330285543793,0.8004956805371074,30.926951092127105,27,0.02883159564066839,0.039305914199521105,2050
213,adc_b2_ch13,bt_p29,1.8186040642369674,0.6794072135912903,33.41908703104317,27,0.01941932660894012,0.02447476448117404,2000
214,adc_b2_ch14,bt_p30,1.5301440193525881,0.5334705161509256,16.001870810427732,27,0.017489826051708828,0.017142125386766953,2025
