ch_id,ch_name,pmt,spe_mean,spe_width,chi2,dof,spe_mean_err,spe_width_err,HV
101,adc_b1_ch1,bt_p1,1.0045764177034526,0.4524602163858775,28.769917193160413,28,"[0.058537679793527864, 0.06270873109342001]","[0.04249408923118703, 0.05656443104323561]",2100
102,adc_b1_ch2,bt_p2,0.9382267456689835,0.3969158768305354,117.68299010124846,28,"[0.019381166338606648, 0.05067919892988648]","[0.03303796551682381, 0.02684826785262695]",1870
103,adc_b1_ch3,bt_p3,0.9797799647174911,0.3808514911544763,38.35438803015599,27,"[0.02804370418016411, 0.032348877298080114]","[0.024913182717578697, 0.031387007197957284]",1850
104,adc_b1_ch4,bt_p4,0.9650078651828451,0.37426925244544557,36.948137850730994,28,"[0.029503657536886996, 0.030936401970634075]","[0.025076542472655505, 0.033917008823753425]",2200
105,adc_b1_ch5,bt_p5,0.9822690449419222,0.4213964346383578,58.207709809914654,28,"[0.0349199089203287, 0.042163637618330974]","[0.028504186931638198, 0.03958950573834785]",1790
106,adc_b1_ch6,bt_p6,0.9875461830962619,0.37941000300562605,54.68755624783399,27,"[0.024318611957700242, 0.03908523129807773]","[0.027748293219085174, 0.030145078821568305]",1680
107,adc_b1_ch7,bt_p7,1.0150135517480012,0.46613871069750595,30.54516208261495,27,"[0.04953188091239169, 0.0481442298643886]","[0.0328962942043452, 0.04104746245476237]",2000
108,adc_b1_ch8,bt_p8,0.9383111861519045,0.37834203330718974,84.63696458466183,28,"[0.024580923829085277, 0.04170642674373104]","[0.030510523163276626, 0.031618947088981275]",1960
109,adc_b1_ch9,bt_p9,0.9440378976706107,0.41893502397669546,107.34908529175937,27,"[0.023665086428640736, 0.03799694228624029]","[0.022789052741652327, 0.029194278785729555]",2010
110,adc_b1_ch10,bt_p10,0.9706718754140576,0.3421002063044329,84.86549950776367,28,"[0.013075655232875572, 0.029338377689042905]","[0.021386482928913264, 0.018223141787853614]",1800
111,adc_b1_ch11,bt_p11,0.9616062737735521,0.3791509351278741,102.10640916492879,28,"[0.017003708812908136, 0.03632455011596647]","[0.025878023267013273, 0.022453075854969473]",1850
112,adc_b1_ch12,bt_p12,0.9878929924521345,0.36299207053737864,41.751585953574875,27,"[0.03349246263699257, 0.039440564023174085]","[0.03209745862982344, 0.038910206535722025]",1780
113,adc_b1_ch13,bt_p13,0.9993535155639702,0.455801306430461,35.74789485555761,28,"[0.04156174572784599, 0.04908149931447625]","[0.031735555438876184, 0.04124996259214886]",1930
114,adc_b1_ch14,bt_p14,1.0060258549146572,0.4027014223169334,28.77035362084489,28,"[0.033579405794171624, 0.037789051945547936]","[0.02808758852250226, 0.03735385049842288]",1900
115,adc_b1_ch15,bt_p15,0.9807154514479722,0.44228242277372526,65.37366485431136,27,"[0.03235718827918144, 0.03352823861286691]","[0.021319124962496938, 0.03202255395601389]",1880
200,adc_b2_ch0,bt_p16,0.9637537896257363,0.39413600667608195,50.48011533285441,28,"[0.02364820720003824, 0.02965317709796844]","[0.021716691896168983, 0.02793520738236077]",1750
201,adc_b2_ch1,bt_p17,0.9432340335444186,0.47227889709134707,55.44269758435987,27,"[0.03361368037456891, 0.047720157184608536]","[0.027132111321242047, 0.03279634491978034]",1940
202,adc_b2_ch2,bt_p18,0.9746744773676839,0.3728722725745553,92.39370023044889,28,"[0.01869455668545017, 0.032623675985294254]","[0.022035740839862816, 0.026280167038297553]",2000
203,adc_b2_ch3,bt_p19,0.9762663736685909,0.3629953099489168,48.33941471145071,27,"[0.021194486033081827, 0.027875565509220768]","[0.02157389422990469, 0.02550649112418768]",1820
204,adc_b2_ch4,bt_p20,0.9916809920659807,0.4785878008574176,41.414129570284274,28,"[0.06622728916323484, 0.07027452181402427]","[0.04161791804636261, 0.06371579837770036]",2010
205,adc_b2_ch5,bt_p21,0.9991521151479621,0.4305431593174042,28.7920955632672,28,"[0.04447423724739874, 0.049877681506894866]","[0.035009223876990514, 0.0461774882025458]",1910
206,adc_b2_ch6,bt_p22,0.9844009660917057,0.36992360999548685,40.046059623684826,27,"[0.026246170398224855, 0.0331239328403079]","[0.024909559492646505, 0.031807243992989565]",1690
207,adc_b2_ch7,bt_p23,0.9744434375892597,0.4289005508954945,41.24232003967525,28,"[0.039693270142028614, 0.04075346595483054]","[0.030962043858132726, 0.03859293439683126]",1820
208,adc_b2_ch8,bt_p24,0.9256328000186058,0.397289410817183,142.8247728654727,28,"[0.018166014798672192, 0.045521819904905]","[0.02731000970049141, 0.0272857610792257]",2140
