ch_id,ch_name,pmt,spe_mean,spe_width,chi2,dof,spe_mean_err,spe_width_err,HV
101,adc_b1_ch1,bt_p1,1.0558870979559933,0.5155438028965115,49.40579342903775,27,"[0.05560066267625796, 0.06007586340896287]","[0.031883224992974246, 0.045696929184354196]",2100
102,adc_b1_ch2,bt_p2,0.9515349236021536,0.4039233135195157,67.14263778740238,28,"[0.030448765711423187, 0.037435252880021586]","[0.026225184616478603, 0.036148227444335324]",1870
103,adc_b1_ch3,bt_p3,0.9922810960382785,0.41045878099670036,42.97803926656702,28,"[0.02892160685654066, 0.03927498940224139]","[0.02758897293534035, 0.03336355478468961]",1850
104,adc_b1_ch4,bt_p4,0.9692886261640359,0.3689961447062671,33.72419233731445,28,"[0.02653773429833839, 0.032960351908745356]","[0.026130845757778687, 0.03177254096340126]",2200
105,adc_b1_ch5,bt_p5,1.0008102607493048,0.4769262809979663,61.86638969033506,28,"[0.04378495006584471, 0.04996136067238499]","[0.02936397619364617, 0.042958005321212744]",1790
106,adc_b1_ch6,bt_p6,0.9961936464985497,0.36922901707352784,61.2054650818834,28,"[0.02686802741066363, 0.03810936709177959]","[0.03035029167137293, 0.03255881484478629]",1680
107,adc_b1_ch7,bt_p7,0.999632273393866,0.43841297155028686,45.89365160901071,28,"[0.05771384985708128, 0.058102429258648836]","[0.038927079489915695, 0.06085575564869622]",2000
108,adc_b1_ch8,bt_p8,0.9026522772428732,0.3664102311812177,55.90310497839757,28,"[0.036695650470460195, 0.06275182471277274]","[0.04220628105448937, 0.055535168858688866]",1960
109,adc_b1_ch9,bt_p9,0.9456831917018229,0.4132751091931665,60.86279814331307,28,"[0.02831307327328192, 0.052794663596377966]","[0.03468973351549687, 0.03533295344252485]",2010
110,adc_b1_ch10,bt_p10,0.9946352328237766,0.34618995698014937,53.616454423259576,28,"[0.017926254633581107, 0.028636803963793422]","[0.02172667378325438, 0.02396642814359956]",1800
111,adc_b1_ch11,bt_p11,0.969361796492758,0.38949147362784087,92.63143534440341,28,"[0.01977629227895339, 0.04435247998991232]","[0.026999813304005138, 0.02940085327204789]",1850
112,adc_b1_ch12,bt_p12,0.9789129415949699,0.3775589298060798,36.810164617113294,27,"[0.04363945926292356, 0.0436386761673927]","[0.03499863431658834, 0.04851415630946343]",1780
113,adc_b1_ch13,bt_p13,0.9994267611441865,0.40856057971145976,47.416079430707796,27,"[0.0315786858868512, 0.05854331600551754]","[0.037498350325995355, 0.03792227182594016]",1930
114,adc_b1_ch14,bt_p14,1.0046979777799878,0.3872790179856272,35.45509086020459,28,"[0.04246856402810284, 0.042997682380988556]","[0.03469413932180199, 0.04745846242435564]",1900
115,adc_b1_ch15,bt_p15,0.9846903492642444,0.4387007501016507,26.215285899820724,27,"[0.044394001050513165, 0.04315141726806615]","[0.031040273715535804, 0.039876409429253024]",1880
200,adc_b2_ch0,bt_p16,0.9822754210455288,0.4552413435569568,57.38258245954425,27,"[0.03467234074590708, 0.0471335990157945]","[0.02708413694043843, 0.0361006052011949]",1750
201,adc_b2_ch1,bt_p17,0.9604911734656743,0.5055390938344082,61.82407823291384,28,"[0.052521743246960795, 0.06442585499636766]","[0.033609525021919495, 0.05044128623326416]",1940
202,adc_b2_ch2,bt_p18,0.9924168373477035,0.38977966078958026,46.71014985721633,28,"[0.02844327469367658, 0.03481666065503719]","[0.02598491421493032, 0.033835700839720484]",2000
203,adc_b2_ch3,bt_p19,1.0007920284837715,0.35490341318043217,42.73446349534511,28,"[0.021363023592380848, 0.03019804683421956]","[0.022847557071048685, 0.027970521989088892]",1820
204,adc_b2_ch4,bt_p20,0.9846815751621177,0.451028818407232,37.88096319880363,28,"[0.05592481996269372, 0.05988069910600713]","[0.03945538659559117, 0.056220312768076874]",2010
205,adc_b2_ch5,bt_p21,1.0103960156677827,0.4767926997058357,27.81341584952246,28,"[0.0619524819204309, 0.06442655968723221]","[0.04205838923644162, 0.05532849855442623]",1910
206,adc_b2_ch6,bt_p22,1.0044138616510976,0.36560743200823576,22.53311958654715,28,"[0.03313805368138678, 0.03654256967110303]","[0.03107908636044132, 0.037505779501211034]",1690
207,adc_b2_ch7,bt_p23,0.9965087319852333,0.46336235441078605,29.39581937775022,28,"[0.05620144878449007, 0.0610394527105127]","[0.03951617734988222, 0.05378414047245578]",1820
208,adc_b2_ch8,bt_p24,0.9246812673287386,0.39794658105218145,44.281019021887126,27,"[0.03125834643975578, 0.04352108038809743]","[0.030962060802994906, 0.035455476177424394]",2140
209,adc_b2_ch9,bt_p25,1.0374475953790525,0.4858198391975901,19.048664024156423,28,"[0.05285214883149747, 0.05381951802131857]","[0.03539718219251242, 0.04427798308604736]",1860
210,adc_b2_ch10,bt_p26,1.0340433494530699,0.4509261225617338,38.01748573684046,28,"[0.04363402382757775, 0.04129031624731172]","[0.03006128279834308, 0.0393225523443651]",1760
211,adc_b2_ch11,bt_p27,0.9797925275115417,0.37124515503564504,25.011182031470916,27,"[0.033743786572750234, 0.038459892446689126]","[0.028884567955425267, 0.040395343026110586]",1750
212,adc_b2_ch12,bt_p28,1.010848518149388,0.5138309460446342,58.21510157422451,28,"[0.05641730116753285, 0.0768539232325669]","[0.03823781622100342, 0.055392694607625526]",1930
213,adc_b2_ch13,bt_p29,1.0040884362240066,0.35831529661932654,25.561829047770853,28,"[0.031183795242940904, 0.02947677499435386]","[0.026107109700886255, 0.034472319720227906]",1860
214,adc_b2_ch14,bt_p30,0.9411370633697671,0.3150805051685607,44.90251613744514,27,"[0.018404262637192748, 0.027590164322396915]","[0.020466578834572813, 0.026399338590706867]",1910
300,adc_b3_ch0,b1_p1,0.9333566517550479,0.3907576135825481,79.51746045016489,28,"[0.029165224360281017, 0.049064389496893845]","[0.03572126560932998, 0.03737883727339164]",1960
301,adc_b3_ch1,b1_p2,0.9874515717134686,0.44946918844002987,35.133896571689284,28,"[0.04040628251222067, 0.04514281139747833]","[0.02990928849467417, 0.04026540535478845]",2120
302,adc_b3_ch2,b1_p3,1.1253859213647956,0.44313322098727825,39.909624914344064,28,"[0.039303794615302756, 0.04030611099726911]","[0.028581605912982533, 0.03795328932802722]",2040
303,adc_b3_ch3,b1_p4,0.8908905140176732,0.3178141726621953,64.96739080037193,27,"[0.018276080936856842, 0.037656706553034325]","[0.029140401665147808, 0.024009673596962433]",1910
304,adc_b3_ch4,b2_p1,0.9766635261527862,0.38978137371622734,54.31380778331511,27,"[0.03497391083952961, 0.03225514635885485]","[0.023927161658636176, 0.0389626736330414]",2150
305,adc_b3_ch5,b2_p2,0.9695084966523448,0.41605162437592175,49.71559217773231,28,"[0.03369374257709701, 0.03485421901353147]","[0.02692375089993726, 0.034262552135572055]",2030
306,adc_b3_ch6,b2_p3,1.0036920729042178,0.3551429775741344,60.670862314440846,28,"[0.022469643557459396, 0.02930872430320397]","[0.022873817571112398, 0.028715555391927106]",1870
307,adc_b3_ch7,b2_p4,1.042656363297407,0.3493705211541154,40.99598323516748,27,"[0.032501498021835884, 0.029651360654129322]","[0.02499692342669141, 0.037876549572753715]",1820
308,adc_b3_ch8,b3_p1,1.0011883298537119,0.3571159976307806,56.210974936151615,28,"[0.025807892476912064, 0.027216324199613506]","[0.022881013092829028, 0.030455342266211438]",1920
309,adc_b3_ch9,b3_p2,0.9784875931603589,0.40629107282547144,58.28412533676298,27,"[0.028567937611434946, 0.03689550650256668]","[0.025002622935564045, 0.03250402976721117]",1840
310,adc_b3_ch10,b3_p3,1.0343940051766418,0.4576865937200143,63.094777946235695,28,"[0.036243982544388875, 0.04425086117865229]","[0.027634671804048105, 0.03706272511096376]",2010
311,adc_b3_ch11,b3_p4,1.0177040251127565,0.4384619905517944,36.205488886744085,28,"[0.043335483754042836, 0.05523512881099446]","[0.037272212972473795, 0.04558168856245998]",1910
312,adc_b3_ch12,b4_p1,1.03176965879739,0.41177670755939716,38.29988492958062,28,"[0.03986790451949518, 0.038536267444107875]","[0.028544640845372615, 0.042807536447176664]",2000
313,adc_b3_ch13,b4_p2,0.9790055537150563,0.4028231525009713,165.27143253309364,28,"[0.014547832227237323, 0.06452188412747717]","[0.0370086395448051, 0.02181426037942419]",1880
314,adc_b3_ch14,b4_p3,1.0086225557442985,0.3451632907162163,45.33563071380103,27,"[0.0214721544039157, 0.024049751804633868]","[0.01874444811491416, 0.027434624959423393]",1940
315,adc_b3_ch15,b4_p4,1.0073163185884044,0.41797494086199466,24.317489388019485,27,"[0.043581683094397805, 0.04395332047022804]","[0.03370662784508732, 0.04113037709989936]",2220
400,adc_b4_ch0,b5_p1,0.9456946954440129,0.40504242972694054,68.566453102166,27,"[0.03112232068682208, 0.03737206391289116]","[0.026359649090353432, 0.03438188227189587]",1990
401,adc_b4_ch1,b5_p2,1.168730541011015,0.40967351289836723,32.855772853894365,28,"[0.0348625183790332, 0.028996984540468285]","[0.02553583221725214, 0.0320244965603384]",2150
402,adc_b4_ch2,b5_p3,0.9712630866258426,0.35992721332119315,60.08166895376664,28,"[0.02038184575586932, 0.02656024511546462]","[0.020084439378594943, 0.026356364390997422]",1880
403,adc_b4_ch3,b6_p1,0.997297153287335,0.4627732483022212,29.16588201333672,28,"[0.036250197820374086, 0.04073505643112474]","[0.02733452215847626, 0.033421413943701406]",1980
404,adc_b4_ch4,b6_p2,0.973640679262755,0.35011780180655233,37.42180681663479,28,"[0.02148270149651821, 0.025255863438390147]","[0.020295677628526188, 0.026749265039755332]",2090
405,adc_b4_ch5,b6_p3,0.9715523154742817,0.4697029158902213,66.67977241920393,28,"[0.042717127927434095, 0.03927502031260077]","[0.026296081518573378, 0.0382794688990733]",2220
406,adc_b4_ch6,b7_p1,0.991675096157986,0.470557244151198,33.578248093096654,28,"[0.039158917414194305, 0.04403477922109411]","[0.028957479334438763, 0.035577562633807125]",1940
407,adc_b4_ch7,b7_p2,0.9313809021621186,0.322313706298361,107.71547683916184,28,"[0.011047046345486033, 0.030734526837136178]","[0.02201840916592046, 0.016126505172002092]",1890
408,adc_b4_ch8,b7_p3,0.9768412911313151,0.44157724829860223,42.25722601024106,27,"[0.03608569285329155, 0.040272961561847787]","[0.02679676386235874, 0.03468014674366615]",1440
409,adc_b4_ch9,b8_p1,0.9699981269633715,0.4405093691965928,64.90000343680553,28,"[0.027013399775021818, 0.04269783318378617]","[0.025333859443694484, 0.0318135199647136]",2140
410,adc_b4_ch10,b8_p2,0.9550710526666292,0.41911661922838206,79.2962179201265,28,"[0.024193238772103, 0.03959476645342319]","[0.02420587774321642, 0.030933640857050804]",1970
411,adc_b4_ch11,b8_p3,1.0125223978874152,0.4378670187277276,47.828288488209246,27,"[0.033384113640643864, 0.035741314932319135]","[0.024366775776672678, 0.031863217350960316]",1940
