ch_id,ch_name,pmt,spe_mean,spe_width,chi2,dof,spe_mean_err,spe_width_err,HV
101,adc_b1_ch1,bt_p1,1.0113158061469856,0.5296585069586346,39.321095982934104,28,"[0.10182378479023702, 0.11588391126348285]","[0.05680800850543588, 0.09324142753268072]",2100
102,adc_b1_ch2,bt_p2,0.9425099384388266,0.3837621424688341,30.343852008655997,27,"[0.03936064582633225, 0.03884830784321969]","[0.030373752334378668, 0.042659106565635097]",1870
103,adc_b1_ch3,bt_p3,0.9756881820660886,0.3851800998071057,47.01250825812351,27,"[0.03235360777060714, 0.04859471740286725]","[0.0329074612246702, 0.041335626860708186]",1850
104,adc_b1_ch4,bt_p4,0.9774037263210859,0.3767713151336315,27.601395129456147,27,"[0.03951420505881609, 0.04079321272232528]","[0.0325915006331261, 0.04368721349640603]",2200
105,adc_b1_ch5,bt_p5,0.9965929005509102,0.4208541040095663,38.199138494062964,28,"[0.05653827108291121, 0.045068609399254944]","[0.036712996103251405, 0.05298564471714673]",1790
106,adc_b1_ch6,bt_p6,0.9868904312774425,0.3918315186113989,56.91153342804693,27,"[0.03767749473778759, 0.04993987221720331]","[0.03503022564001751, 0.04564870673519944]",1680
107,adc_b1_ch7,bt_p7,0.9958198834189604,0.4118101171329522,52.09210805198115,28,"[0.048565809207309685, 0.053297497591285437]","[0.03528310863802381, 0.058821937659935875]",2000
108,adc_b1_ch8,bt_p8,0.9323985363709865,0.39560661210881565,73.71043896296483,28,"[0.03499141742758727, 0.05813035729518423]","[0.03634563311015593, 0.0502295321557229]",1960
109,adc_b1_ch9,bt_p9,0.9367322178647762,0.43292635057405,31.87733878631652,27,"[0.03719900300370893, 0.04738067600954776]","[0.031028061960545528, 0.038321010737305705]",2010
110,adc_b1_ch10,bt_p10,0.9708323002914836,0.3240932167491643,62.18608267561342,28,"[0.016495323738652257, 0.03304729846182952]","[0.025443414309302526, 0.022100411768371797]",1800
111,adc_b1_ch11,bt_p11,0.9496391019156479,0.3831653734810492,82.61880461722708,27,"[0.025177659435552502, 0.045728809654399516]","[0.03025635998175702, 0.03395143621527785]",1850
112,adc_b1_ch12,bt_p12,0.9951098541278227,0.3779713007778173,46.20502580985467,28,"[0.04539681978657395, 0.056804769385998766]","[0.04090805719630525, 0.05983661263381734]",1780
113,adc_b1_ch13,bt_p13,1.0006520819564124,0.4351759475300129,38.11471074061775,28,"[0.04500024906897493, 0.06473505868123408]","[0.04150825268570113, 0.05134911502456041]",1930
114,adc_b1_ch14,bt_p14,1.0132571234798147,0.3918841294786162,22.002689446595213,27,"[0.04426857504263204, 0.046018766537165634]","[0.03484357944445643, 0.048034747499110686]",1900
115,adc_b1_ch15,bt_p15,0.9852261065542074,0.4587526433779167,21.826082446587797,27,"[0.04760979775506491, 0.04692491144618449]","[0.032277045266961235, 0.04031305653706996]",1880
200,adc_b2_ch0,bt_p16,0.9696305897097776,0.41250344591638155,52.489122244732094,28,"[0.030988418263197204, 0.04713861277434661]","[0.030684727460363215, 0.03828824556746446]",1750
201,adc_b2_ch1,bt_p17,0.9363972003258395,0.4415350025359323,126.090215820789,28,"[0.025544656415292133, 0.08044344619120303]","[0.038031999043508014, 0.04041699951496963]",1940
202,adc_b2_ch2,bt_p18,0.969314544712297,0.39347966837835435,67.0310220125008,28,"[0.027804689171342156, 0.04564465069212753]","[0.03201945604647466, 0.0353817090721687]",2000
203,adc_b2_ch3,bt_p19,0.991600104901868,0.3803480537086001,52.547296381378665,28,"[0.03125015290097399, 0.03772273945150151]","[0.029082093767300365, 0.03762506762989587]",1820
204,adc_b2_ch4,bt_p20,0.9838603278922186,0.47978533377765714,20.901620587488512,27,"[0.09211543009601886, 0.08840098812352137]","[0.054855827423034464, 0.07812178492342198]",2010
205,adc_b2_ch5,bt_p21,1.0111255865493913,0.4241408960816621,23.423069908347276,27,"[0.06376308040312972, 0.06084042506459997]","[0.04294090035250592, 0.06278367359753728]",1910
206,adc_b2_ch6,bt_p22,0.9884593041476668,0.3699649145964002,40.723934006924935,28,"[0.03544738450335749, 0.040858588624155256]","[0.03181079549790522, 0.04376736424050742]",1690
207,adc_b2_ch7,bt_p23,0.9705371419716561,0.4535831576423292,46.371230131917564,28,"[0.05303601033122163, 0.06547787418904705]","[0.040398634203464734, 0.056774027132263594]",1820
208,adc_b2_ch8,bt_p24,0.9401864054808557,0.42245190455932097,43.365441836369214,27,"[0.038058932281901714, 0.04998948327676467]","[0.033023393357199116, 0.04150646688014942]",2140
